name_eng,url
Tim Adleman,https://www.baseball-reference.com/register/player.fcgi?id=adlema001tim
Sung Mou An,https://www.baseball-reference.com/register/player.fcgi?id=an----001sun
Sang Won Back,https://www.baseball-reference.com/register/player.fcgi?id=paek--000san
Lisalverto Bonilla,https://www.baseball-reference.com/register/player.fcgi?id=bonill001lis
Dong Chan Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000don
Won Jei Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002won
Ki Joo Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000gi-
Soo Beom Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-001soo
Ki Tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006gi-
Yong Ha Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017yon
Min Ho Bong,https://www.baseball-reference.com/register/player.fcgi?id=bong--000min
Jun Hyuk Im,https://www.baseball-reference.com/register/player.fcgi?id=yim---000jun
Merrill Kelly,https://www.baseball-reference.com/register/player.fcgi?id=kelly-003ken
Dae Soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006dae
Yoon-jae Lee,https://www.baseball-reference.com/register/player.fcgi?id=park--004jeo
Yoon-Hee Nam,https://www.baseball-reference.com/register/player.fcgi?id=nam---001yoo
Jung Woo Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000jeo
Kyu Young An,https://www.baseball-reference.com/register/player.fcgi?id=ahn---001kyu
Michael Bowden,https://www.baseball-reference.com/register/player.fcgi?id=bowden001mic
Seung Soo Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001seo
Nick Evans,https://www.baseball-reference.com/register/player.fcgi?id=evans-001nic
Jin Woo Im,https://www.baseball-reference.com/register/player.fcgi?id=yim---000jin
Yong-Hoon Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000yon
Sung Bae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003sun
Won Jun Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000won
Yong Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010yon
Yung Hoon Sung,https://www.baseball-reference.com/register/player.fcgi?id=sung--000yeo
Il Mok Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---000il-
In Sung Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001in-
Min Seok Jang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000gi-
Hyun Suk Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000hye
Kyeong Eon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000gye
Won-seok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006won
Jong Hwan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004jon
Yang Ki Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000yan
Ik-jun Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---001ik-
Alexi Ogando,https://www.baseball-reference.com/register/player.fcgi?id=ogando001ale
Jung Jin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003jeo
Wilin Rosario,https://www.baseball-reference.com/register/player.fcgi?id=rosari001wil
Shin Young Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000sin
Carlos Villanueva,https://www.baseball-reference.com/register/player.fcgi?id=villan001car
Him Chan Bae,https://www.baseball-reference.com/register/player.fcgi?id=bae---000him
Byong Yeon Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000byu
Young Pil Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001you
Dong Hyun Jeong,https://www.baseball-reference.com/register/player.fcgi?id=chung-000don
Jin-U Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004jin
Jong Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017jon
Kwang Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004gwa
Ho Sin Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003ho-
Kwan Hyun Noh,https://www.baseball-reference.com/register/player.fcgi?id=noh---000kwa
Ji Hoon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001ji-
Jong Gil Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000jon
Young Min Son,https://www.baseball-reference.com/register/player.fcgi?id=son---001yeo
Won Jae Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001won
Jang San Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000jan
Do Young Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005do-
Man-su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003man
Yeun Hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000yeo
Jae Geun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---017jae
Johnny Monell,https://www.baseball-reference.com/register/player.fcgi?id=monell002joh
Donn Roach,https://www.baseball-reference.com/register/player.fcgi?id=roach-001don
Yo Sup Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yun---000san
Yun Jun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001yoo
David Huff,https://www.baseball-reference.com/register/player.fcgi?id=huff--001dav
Chi Seung Hwangmok,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000mok
Luis Jiménez,https://www.baseball-reference.com/register/player.fcgi?id=jimene006lui
James Loney,https://www.baseball-reference.com/register/player.fcgi?id=loney-001jam
Seung Hyoun Sin,https://www.baseball-reference.com/register/player.fcgi?id=sin---000seu
Nick Additon,https://www.baseball-reference.com/register/player.fcgi?id=addito001nic
Young Sik Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001you
Dae-ryuk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009dae
Joo Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004ju-
Sang-Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020san
Jung-Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007jun
Seung-Hwa Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005seu
Pyeong Ho Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000pye
Young Hun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000you
Jong Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001jon
Tae Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---021tae
Ho Joon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001ho-
Jeff Manship,https://www.baseball-reference.com/register/player.fcgi?id=manshi002jef
Sang Hyun Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--001san
Danny Dorn,https://www.baseball-reference.com/register/player.fcgi?id=dorn--001dan
Duck Gyoon Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000deo
Hae Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002hae
Hong Bin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006hon
Jung Kil Ma,https://www.baseball-reference.com/register/player.fcgi?id=ma----000jeo
Sean O'Sullivan,https://www.baseball-reference.com/register/player.fcgi?id=osulli001sea
Yoon Sung Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001yoo
Jong Yoon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004jon
Ju Hyun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002joo
Yun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000yun
Dong Wook Son,https://www.baseball-reference.com/register/player.fcgi?id=son---001don
Andy Van Hekken,https://www.baseball-reference.com/register/player.fcgi?id=vanhek001and
Hoon Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000hun
Kyu Hyun An,https://www.baseball-reference.com/register/player.fcgi?id=ahn---000kyu
Kyung Chul Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002kyu
Dong Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019don
Hyun Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hyu
Jeong Hyeok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007jun
Seung Yuop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002seu
Sun Yeop Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000sun
Sung Yong Na,https://www.baseball-reference.com/register/player.fcgi?id=na----001sun
Zach Petrick,https://www.baseball-reference.com/register/player.fcgi?id=petric000zac
Anthony Ranaudo,https://www.baseball-reference.com/register/player.fcgi?id=ranaud001ant
Eui Jun Sung,https://www.baseball-reference.com/register/player.fcgi?id=seong-000ui-
Dong-gyun Woo,https://www.baseball-reference.com/register/player.fcgi?id=woo---000don
Scott Diamond,https://www.baseball-reference.com/register/player.fcgi?id=diamon001sco
Keon-Yeop Heo,https://www.baseball-reference.com/register/player.fcgi?id=heo---000keo
Chi Young Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000chi
Danny Worth,https://www.baseball-reference.com/register/player.fcgi?id=worth-001dan
Sung Heon Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000seo
Young Hyun Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000yeo
Ya Gob Jin,https://www.baseball-reference.com/register/player.fcgi?id=jin---000ya-
Jae Hoon Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-003jae
Jin Cheol Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--000jin
Young Min Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000yeo
Sung-min Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003sun
Fabio Castillo,https://www.baseball-reference.com/register/player.fcgi?id=castil001fab
Jae Gyu Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000jae
Dae Hoon Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000dae
Yong Kwan Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000yon
Jae Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006jae
Alex Maestri,https://www.baseball-reference.com/register/player.fcgi?id=maestr001ale
No-min Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000no-
Ju-ho Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000ju-
Eric Surkamp,https://www.baseball-reference.com/register/player.fcgi?id=surkam001eri
Jeong Cheol Gwak,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000jeo
Da-won Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000da-
Min Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009min
Won Sup Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002won
Brett Pill,https://www.baseball-reference.com/register/player.fcgi?id=pill--001bre
Zeke Spruill,https://www.baseball-reference.com/register/player.fcgi?id=spruil001eze
Chang Sik Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----001cha
Travis Banwart,https://www.baseball-reference.com/register/player.fcgi?id=banwar001tra
Sun Kwan Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--000sun
Dong Eun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020don
Sang Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003san
Josh Lowey,https://www.baseball-reference.com/register/player.fcgi?id=lowey-001jos
Sugar Ray Marimón,https://www.baseball-reference.com/register/player.fcgi?id=marimo001sug
Andy Marte,https://www.baseball-reference.com/register/player.fcgi?id=marte-001and
Yong Keun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000yon
Yohan Pino,https://www.baseball-reference.com/register/player.fcgi?id=pino--001yoh
Hyun Chul Shin,https://www.baseball-reference.com/register/player.fcgi?id=sin---000hye
Jung Bong,https://www.baseball-reference.com/register/player.fcgi?id=bong--001jun
Scott Copeland,https://www.baseball-reference.com/register/player.fcgi?id=copela001sco
Jin Yong Jang,https://www.baseball-reference.com/register/player.fcgi?id=chang-001jin
Hyun Wook Jong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-002hye
Byung Kyu Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001byu
Joon-Hyeong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001joo
Sung-joon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002sun
Kyeong Kuk Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----000kyu
Jim Adduci,https://www.baseball-reference.com/register/player.fcgi?id=adduci001jam
Tae-hyon Chung,https://www.baseball-reference.com/register/player.fcgi?id=chong-000tae
Sung Jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007sun
Kyung Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002kye
Sung Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---012seo
Yeo Sang Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000yeo
Justin Maxwell,https://www.baseball-reference.com/register/player.fcgi?id=maxwel001jus
Hyun Keun Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000hye
Han-kil Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001han
Jong Yoon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003jon
Yong-seok Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000yon
Hak-Seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hak
Sun Kyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003seo
Tae Yang Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006tae
Seo-jun Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---005seo
Min Suk Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002min
Sang Hyeok Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001san
Se Woong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003sae
Zach Stewart,https://www.baseball-reference.com/register/player.fcgi?id=stewar001zac
Eric Thames,https://www.baseball-reference.com/register/player.fcgi?id=thames001eri
Deuk Han Yong,https://www.baseball-reference.com/register/player.fcgi?id=yong--000deo
Jae-Ok Chi,https://www.baseball-reference.com/register/player.fcgi?id=chi---000jae
Robert Coello,https://www.baseball-reference.com/register/player.fcgi?id=coello001rob
Yong Jun Jeong,https://www.baseball-reference.com/register/player.fcgi?id=chung-000yon
Hwi Chan Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--000hoe
Yun Hwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002yun
Jung Hoon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002jeo
Scott McGregor,https://www.baseball-reference.com/register/player.fcgi?id=mcgreg002sco
Jae Hun Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----006jae
Ji Man An,https://www.baseball-reference.com/register/player.fcgi?id=an----000ji-
Aarom Baldiris,https://www.baseball-reference.com/register/player.fcgi?id=baldir001aar
Collin Balester,https://www.baseball-reference.com/register/player.fcgi?id=balest001col
